customer_id,name,home_city,home_lat,home_lon,account_age_days,avg_monthly_spend,risk_segment
CUST101056,Customer 1056,Mumbai,19.076,72.8777,3646,5256.69,Low
CUST101057,Customer 1057,Chennai,13.0827,80.2707,3178,4046.15,Low
CUST101058,Customer 1058,Ahmedabad,23.0225,72.5714,1957,6787.74,Low
CUST101059,Customer 1059,Ahmedabad,23.0225,72.5714,1351,9707.02,Low
CUST101060,Customer 1060,Hyderabad,17.385,78.4867,3570,4909.45,Low
CUST101061,Customer 1061,Kolkata,22.5726,88.3639,2616,20946.49,Low
CUST101062,Customer 1062,Delhi,28.7041,77.1025,2346,22536.38,Low
CUST101063,Customer 1063,Delhi,28.7041,77.1025,1559,20046.14,Low
CUST101064,Customer 1064,Kolkata,22.5726,88.3639,137,8187.45,Medium
CUST101065,Customer 1065,Chennai,13.0827,80.2707,2395,12458.74,Low
CUST101066,Customer 1066,Bangalore,12.9716,77.5946,370,4130.09,Low
CUST101067,Customer 1067,Mumbai,19.076,72.8777,1358,11180.77,Low
CUST101068,Customer 1068,Delhi,28.7041,77.1025,690,17602.02,Medium
CUST101069,Customer 1069,Delhi,28.7041,77.1025,1722,18958.53,Medium
CUST101070,Customer 1070,Bangalore,12.9716,77.5946,3076,13426.84,Low
CUST101071,Customer 1071,Kolkata,22.5726,88.3639,1547,36064.91,Low
CUST101072,Customer 1072,Mumbai,19.076,72.8777,2643,6168.73,High
CUST101073,Customer 1073,Mumbai,19.076,72.8777,228,13773.07,Low
CUST101074,Customer 1074,Bangalore,12.9716,77.5946,2287,9922.84,Low
CUST101075,Customer 1075,Hyderabad,17.385,78.4867,412,6606.32,Low
CUST101076,Customer 1076,Kolkata,22.5726,88.3639,2424,30387.19,Low
CUST101077,Customer 1077,Ahmedabad,23.0225,72.5714,1167,16537.33,Low
CUST101078,Customer 1078,Hyderabad,17.385,78.4867,82,16958.56,Low
CUST101079,Customer 1079,Bangalore,12.9716,77.5946,109,24196.05,Low
CUST101080,Customer 1080,Kolkata,22.5726,88.3639,2315,9323.56,Low
CUST101081,Customer 1081,Pune,18.5204,73.8567,619,12578.75,Low
CUST101082,Customer 1082,Bangalore,12.9716,77.5946,2038,9237.36,Medium
CUST101083,Customer 1083,Hyderabad,17.385,78.4867,826,10385.19,Low
CUST101084,Customer 1084,Ahmedabad,23.0225,72.5714,92,9965.6,Low
CUST101085,Customer 1085,Bangalore,12.9716,77.5946,627,14257.39,Low
CUST101086,Customer 1086,Delhi,28.7041,77.1025,2319,10513.56,Medium
CUST101087,Customer 1087,Hyderabad,17.385,78.4867,3588,9567.84,Low
CUST101088,Customer 1088,Pune,18.5204,73.8567,1442,3241.09,Low
CUST101089,Customer 1089,Mumbai,19.076,72.8777,82,8048.38,Low
CUST101090,Customer 1090,Kolkata,22.5726,88.3639,2972,26662.16,Medium
CUST101091,Customer 1091,Delhi,28.7041,77.1025,2227,22474.02,Low
CUST101092,Customer 1092,Mumbai,19.076,72.8777,1526,13189.06,Low
CUST101093,Customer 1093,Kolkata,22.5726,88.3639,1608,14823.14,Low
CUST101094,Customer 1094,Pune,18.5204,73.8567,1399,5731.57,Low
CUST101095,Customer 1095,Chennai,13.0827,80.2707,70,6103.58,Medium
CUST101096,Customer 1096,Bangalore,12.9716,77.5946,1347,24852.32,Low
CUST101097,Customer 1097,Pune,18.5204,73.8567,1536,25297.91,Low
CUST101098,Customer 1098,Kolkata,22.5726,88.3639,1583,9814.82,Low
CUST101099,Customer 1099,Bangalore,12.9716,77.5946,2561,1403.35,Low
CUST101100,Customer 1100,Kolkata,22.5726,88.3639,2003,11282.63,High
CUST101101,Customer 1101,Pune,18.5204,73.8567,503,15781.68,Low
CUST101102,Customer 1102,Delhi,28.7041,77.1025,304,9357.02,Medium
CUST101103,Customer 1103,Ahmedabad,23.0225,72.5714,2853,18616.35,Low
CUST101104,Customer 1104,Pune,18.5204,73.8567,751,9191.82,Low
CUST101105,Customer 1105,Kolkata,22.5726,88.3639,2477,4766.41,Low
CUST101106,Customer 1106,Kolkata,22.5726,88.3639,3611,11426.21,Low
CUST101107,Customer 1107,Delhi,28.7041,77.1025,2569,8332.5,Medium
CUST101108,Customer 1108,Bangalore,12.9716,77.5946,265,10372.78,Low
CUST101109,Customer 1109,Chennai,13.0827,80.2707,884,16731.72,Low
CUST101110,Customer 1110,Chennai,13.0827,80.2707,832,10559.02,Low
CUST101111,Customer 1111,Pune,18.5204,73.8567,2991,4384.3,Low
CUST101112,Customer 1112,Bangalore,12.9716,77.5946,1017,16909.03,Low
CUST101113,Customer 1113,Delhi,28.7041,77.1025,2042,14618.8,Low
CUST101114,Customer 1114,Delhi,28.7041,77.1025,2678,5218.12,Low
CUST101115,Customer 1115,Bangalore,12.9716,77.5946,812,10000.88,Low
CUST101116,Customer 1116,Ahmedabad,23.0225,72.5714,1698,16613.71,Low
CUST101117,Customer 1117,Kolkata,22.5726,88.3639,3400,7760.92,Low
CUST101118,Customer 1118,Bangalore,12.9716,77.5946,3470,14835.12,Low
CUST101119,Customer 1119,Bangalore,12.9716,77.5946,2035,3852.6,Low
CUST101120,Customer 1120,Pune,18.5204,73.8567,2938,6337.38,Medium
CUST101121,Customer 1121,Hyderabad,17.385,78.4867,146,12809.58,Low
CUST101122,Customer 1122,Kolkata,22.5726,88.3639,96,1871.09,Medium
CUST101123,Customer 1123,Mumbai,19.076,72.8777,2528,1477.92,Low
CUST101124,Customer 1124,Chennai,13.0827,80.2707,2514,5152.22,Low
CUST101125,Customer 1125,Chennai,13.0827,80.2707,1710,24842.27,Low
CUST101126,Customer 1126,Delhi,28.7041,77.1025,1657,7014.18,Low
CUST101127,Customer 1127,Chennai,13.0827,80.2707,1434,15247.05,Low
CUST101128,Customer 1128,Kolkata,22.5726,88.3639,2677,13580.77,Low
CUST101129,Customer 1129,Delhi,28.7041,77.1025,671,2072.96,Low
CUST101130,Customer 1130,Bangalore,12.9716,77.5946,2473,14685.65,Low
CUST101131,Customer 1131,Mumbai,19.076,72.8777,3031,12848.56,Low
CUST101132,Customer 1132,Ahmedabad,23.0225,72.5714,683,5882.94,Low
CUST101133,Customer 1133,Mumbai,19.076,72.8777,3621,5809.18,Low
CUST101134,Customer 1134,Chennai,13.0827,80.2707,3208,7671.54,Low
CUST101135,Customer 1135,Kolkata,22.5726,88.3639,3463,11418.86,Low
CUST101136,Customer 1136,Kolkata,22.5726,88.3639,3256,13845.7,Medium
CUST101137,Customer 1137,Pune,18.5204,73.8567,3562,28149.28,Low
CUST101138,Customer 1138,Kolkata,22.5726,88.3639,458,13419.38,Medium
CUST101139,Customer 1139,Chennai,13.0827,80.2707,1387,18767.29,Low
CUST101140,Customer 1140,Mumbai,19.076,72.8777,248,9167.27,Low
CUST101141,Customer 1141,Chennai,13.0827,80.2707,1466,16420.56,High
CUST101142,Customer 1142,Pune,18.5204,73.8567,865,10617.65,Low
CUST101143,Customer 1143,Ahmedabad,23.0225,72.5714,80,12688.2,High
CUST101144,Customer 1144,Mumbai,19.076,72.8777,1347,8124.53,Low
CUST101145,Customer 1145,Delhi,28.7041,77.1025,830,14575.42,Medium
CUST101146,Customer 1146,Kolkata,22.5726,88.3639,260,21972.13,Low
CUST101147,Customer 1147,Mumbai,19.076,72.8777,3288,9041.93,Low
CUST101148,Customer 1148,Chennai,13.0827,80.2707,1177,13225.85,Low
CUST101149,Customer 1149,Hyderabad,17.385,78.4867,2725,19110.81,High
CUST101150,Customer 1150,Ahmedabad,23.0225,72.5714,1631,16976.2,Medium
CUST101151,Customer 1151,Mumbai,19.076,72.8777,2556,8329.47,Low
CUST101152,Customer 1152,Delhi,28.7041,77.1025,3494,6844.6,Medium
CUST101153,Customer 1153,Bangalore,12.9716,77.5946,971,8179.04,Medium
CUST101154,Customer 1154,Kolkata,22.5726,88.3639,2999,1206.57,Low
CUST101155,Customer 1155,Chennai,13.0827,80.2707,1265,4096.02,Low
CUST101156,Customer 1156,Mumbai,19.076,72.8777,3416,10107.17,Low
CUST101157,Customer 1157,Chennai,13.0827,80.2707,2882,10429.4,Low
CUST101158,Customer 1158,Kolkata,22.5726,88.3639,2392,13164.95,Low
CUST101159,Customer 1159,Ahmedabad,23.0225,72.5714,230,2504.84,Low
CUST101160,Customer 1160,Kolkata,22.5726,88.3639,1727,15248.25,Low
CUST101161,Customer 1161,Pune,18.5204,73.8567,49,9492.6,Low
CUST101162,Customer 1162,Bangalore,12.9716,77.5946,1917,7119.68,Low
CUST101163,Customer 1163,Mumbai,19.076,72.8777,3560,15513.45,Low
CUST101164,Customer 1164,Pune,18.5204,73.8567,2405,4827.52,Low
CUST101165,Customer 1165,Hyderabad,17.385,78.4867,1515,12518.63,Low
CUST101166,Customer 1166,Kolkata,22.5726,88.3639,1169,23916.09,High
CUST101167,Customer 1167,Pune,18.5204,73.8567,2371,15961.98,High
CUST101168,Customer 1168,Kolkata,22.5726,88.3639,3395,16695.48,Low
CUST101169,Customer 1169,Bangalore,12.9716,77.5946,3436,19334.76,Low
CUST101170,Customer 1170,Mumbai,19.076,72.8777,592,24063.84,Low
CUST101171,Customer 1171,Kolkata,22.5726,88.3639,2952,12723.53,Low
CUST101172,Customer 1172,Chennai,13.0827,80.2707,2784,13987.25,Low
CUST101173,Customer 1173,Hyderabad,17.385,78.4867,1822,16652.11,Low
CUST101174,Customer 1174,Delhi,28.7041,77.1025,1503,12826.78,Low
CUST101175,Customer 1175,Bangalore,12.9716,77.5946,2901,27387.13,Low
CUST101176,Customer 1176,Chennai,13.0827,80.2707,3601,9304.85,Low
CUST101177,Customer 1177,Pune,18.5204,73.8567,1858,6441.61,Low
CUST101178,Customer 1178,Mumbai,19.076,72.8777,2773,6777.22,Low
CUST101179,Customer 1179,Pune,18.5204,73.8567,404,5768.06,Low
CUST101180,Customer 1180,Ahmedabad,23.0225,72.5714,667,23986.37,Low
CUST101181,Customer 1181,Ahmedabad,23.0225,72.5714,1402,17936.2,Low
CUST101182,Customer 1182,Delhi,28.7041,77.1025,2735,4979.77,Low
CUST101183,Customer 1183,Bangalore,12.9716,77.5946,2118,4683.02,Low
CUST101184,Customer 1184,Pune,18.5204,73.8567,3459,5823.24,Low
CUST101185,Customer 1185,Chennai,13.0827,80.2707,932,3481.61,Medium
CUST101186,Customer 1186,Mumbai,19.076,72.8777,984,15233.03,Low
CUST101187,Customer 1187,Chennai,13.0827,80.2707,3561,6732.0,Low
CUST101188,Customer 1188,Kolkata,22.5726,88.3639,2397,14938.01,High
CUST101189,Customer 1189,Mumbai,19.076,72.8777,3621,9476.75,Medium
CUST101190,Customer 1190,Chennai,13.0827,80.2707,2950,3602.81,Low
CUST101191,Customer 1191,Kolkata,22.5726,88.3639,1624,7524.07,Low
CUST101192,Customer 1192,Mumbai,19.076,72.8777,2959,11109.76,Low
CUST101193,Customer 1193,Kolkata,22.5726,88.3639,375,8656.19,Low
CUST101194,Customer 1194,Mumbai,19.076,72.8777,113,16196.97,Low
CUST101195,Customer 1195,Bangalore,12.9716,77.5946,1947,7886.3,Low
CUST101196,Customer 1196,Chennai,13.0827,80.2707,1583,15455.72,Low
CUST101197,Customer 1197,Mumbai,19.076,72.8777,3357,15105.75,Low
CUST101198,Customer 1198,Delhi,28.7041,77.1025,2916,19021.89,Low
CUST101199,Customer 1199,Ahmedabad,23.0225,72.5714,3481,5308.57,Low
