transaction_id,customer_id,transaction_amount,timestamp,merchant,device_type,location,latitude,longitude,payment_method,is_foreign,fraud_label
TXN2E801DBBE575,CUST100773,247.25,2026-08-11 03:37:07,Fuel,Tablet,Chennai,13.0827,80.2707,UPI,False,0
TXNF9947102DA82,CUST100085,1450.3,2026-08-11 03:38:14,Online Marketplace,Desktop,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN5707F628042F,CUST100635,861.77,2026-08-11 03:39:09,Grocery,Desktop,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN58C51FD2A3C1,CUST100421,198.75,2026-08-11 03:46:49,Fuel,Desktop,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN7FFE3297BA20,CUST100147,861.13,2026-08-11 03:47:16,Gaming,Mobile,Hyderabad,17.385,78.4867,Credit Card,False,0
TXNC8595DEDFBCF,CUST100126,45799.73,2026-08-11 03:52:26,Electronics,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,1
TXN77A2711358FC,CUST100614,462.12,2026-08-11 03:52:27,Jewellery,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXN17E6DDD73692,CUST100039,4925.32,2026-08-11 04:00:41,Fuel,ATM,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN2C9C1BE98ABB,CUST101010,349.07,2026-08-11 04:02:02,Crypto Exchange,POS Terminal,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN913D590BE1C0,CUST100992,63.86,2026-08-11 04:03:25,Grocery,Mobile,Hyderabad,17.385,78.4867,UPI,False,0
TXN0760332A34EA,CUST100343,304.59,2026-08-11 04:03:30,Crypto Exchange,POS Terminal,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN5ED993685B35,CUST100671,150.67,2026-08-11 04:08:04,Crypto Exchange,Mobile,Mumbai,19.076,72.8777,UPI,False,0
TXNE276D9B27D18,CUST100585,2409.23,2026-08-11 04:08:23,Online Marketplace,Tablet,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN9E63CCD86C59,CUST101001,342.97,2026-08-11 04:10:24,Online Marketplace,POS Terminal,Pune,18.5204,73.8567,Debit Card,False,0
TXNFDE058BC2A23,CUST100678,4893.67,2026-08-11 04:10:48,Travel,Mobile,Chennai,13.0827,80.2707,Wallet,False,0
TXN5086BC95E4A6,CUST100310,134.4,2026-08-11 04:23:22,Fuel,Desktop,Ahmedabad,23.0225,72.5714,Wallet,False,0
TXN6B9550D7C207,CUST100883,776.77,2026-08-11 04:26:13,Dining,Tablet,Ahmedabad,23.0225,72.5714,UPI,False,0
TXNE73D647B19EA,CUST100685,240.62,2026-08-11 04:28:58,Grocery,Mobile,Bangalore,12.9716,77.5946,Net Banking,False,0
TXN77EC6E5DEB96,CUST100272,192.84,2026-08-11 04:34:29,Online Marketplace,Desktop,Delhi,28.7041,77.1025,UPI,False,0
TXN39582CEB7188,CUST100939,466.28,2026-08-11 04:34:48,Travel,ATM,Kolkata,22.5726,88.3639,UPI,False,0
TXNA01BECE088F7,CUST100994,533.75,2026-08-11 04:39:24,Grocery,Desktop,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNA60151B8D734,CUST100459,1878.25,2026-08-11 04:40:39,Fuel,Mobile,Pune,18.5204,73.8567,UPI,False,0
TXN51DEA3DDAA51,CUST100684,1541.32,2026-08-11 04:41:42,Crypto Exchange,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXNB2FEF4DD82FD,CUST101065,1100.95,2026-08-11 04:46:37,Online Marketplace,Desktop,Chennai,13.0827,80.2707,Debit Card,False,0
TXN782BE607D9B7,CUST100866,2069.14,2026-08-11 04:48:38,Electronics,Tablet,Bangalore,12.9716,77.5946,Credit Card,False,0
TXNC923DA965640,CUST100841,428.84,2026-08-11 04:52:41,Crypto Exchange,Mobile,Ahmedabad,23.0225,72.5714,UPI,False,0
TXNCE360A3FE4B8,CUST100259,1738.28,2026-08-11 04:59:02,Fuel,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXN39C69D9086FD,CUST100648,234.11,2026-08-11 04:59:56,Travel,Mobile,Chennai,13.0827,80.2707,Debit Card,False,0
TXN0CA2568A0ACA,CUST101079,1611.17,2026-08-11 05:06:27,Electronics,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN0E98B2D106CF,CUST100888,238.97,2026-08-11 05:07:57,Electronics,POS Terminal,Mumbai,19.076,72.8777,UPI,False,0
TXNEFF38D0585E9,CUST100389,993.77,2026-08-11 05:08:33,Travel,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN5E1C575C85B2,CUST100978,466.94,2026-08-11 05:09:58,Jewellery,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN5499982C94C6,CUST100781,1010.67,2026-08-11 05:17:19,Gaming,Mobile,Mumbai,19.076,72.8777,Debit Card,False,0
TXN07A30C73F8AC,CUST100555,486.16,2026-08-11 05:17:30,Dining,Mobile,Kolkata,22.5726,88.3639,UPI,False,0
TXND71E1AFCE588,CUST101092,1966.67,2026-08-11 05:20:55,Online Marketplace,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN90042C7C0F99,CUST100871,283.93,2026-08-11 05:22:28,Dining,Desktop,Ahmedabad,23.0225,72.5714,Net Banking,False,0
TXNBBB32BF90DDD,CUST100251,82.57,2026-08-11 05:23:49,Online Marketplace,POS Terminal,Ahmedabad,23.0225,72.5714,Net Banking,False,0
TXNE06557BD1791,CUST100234,409.8,2026-08-11 05:28:31,Jewellery,Mobile,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN5C7FDFDD01A4,CUST101113,2588.33,2026-08-11 05:30:19,Fuel,Mobile,Delhi,28.7041,77.1025,Debit Card,False,0
TXNDC971A891D50,CUST100472,536.67,2026-08-11 05:31:36,Gaming,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXNF880EE59BFBC,CUST100605,50.0,2026-08-11 05:32:04,Fuel,Desktop,Ahmedabad,23.0225,72.5714,UPI,False,0
TXND0C7C6AC8D4C,CUST100713,751.37,2026-08-11 05:33:36,Crypto Exchange,Tablet,Pune,18.5204,73.8567,Wallet,False,0
TXND7194CC79637,CUST100514,2199.51,2026-08-11 05:35:41,Crypto Exchange,Desktop,Chennai,13.0827,80.2707,Credit Card,False,0
TXNA010BAA7A700,CUST101152,558.5,2026-08-11 05:46:47,Travel,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXN1C7F19D25A24,CUST101096,1978.08,2026-08-11 05:55:55,Online Marketplace,Desktop,Bangalore,12.9716,77.5946,Debit Card,False,0
TXNC39DC8EB9178,CUST100647,798.96,2026-08-11 06:00:57,Online Marketplace,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXN22210BC9E376,CUST100593,241.15,2026-08-11 06:03:37,Online Marketplace,Desktop,Hyderabad,17.385,78.4867,UPI,False,0
TXN68E100B1A931,CUST100244,2640.77,2026-08-11 06:07:54,Travel,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXN1E4894241BC0,CUST101131,978.61,2026-08-11 06:14:08,Grocery,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXNFF780B7791BF,CUST100552,1719.58,2026-08-11 06:14:39,Gaming,Mobile,Pune,18.5204,73.8567,Wallet,False,0
TXN3DE0C24DF0FB,CUST100708,462.33,2026-08-11 06:15:58,Jewellery,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN45E32D3C6378,CUST100622,1110.41,2026-08-11 06:16:05,Crypto Exchange,Desktop,Pune,18.5204,73.8567,UPI,False,0
TXNEE611CA2A83B,CUST101081,1872.11,2026-08-11 06:19:39,Crypto Exchange,Mobile,Pune,18.5204,73.8567,UPI,False,0
TXND5E328621A8A,CUST100901,2006.41,2026-08-11 06:20:36,Grocery,POS Terminal,Delhi,28.7041,77.1025,Credit Card,False,0
TXN4903DF9152E6,CUST100500,902.01,2026-08-11 06:23:29,Fuel,Tablet,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN8D7A77EAB262,CUST100809,928.26,2026-08-11 06:26:16,Electronics,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN3F5796DD6E70,CUST101046,1918.06,2026-08-11 06:30:51,Dining,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXNBE7C11C7C41D,CUST100386,210.12,2026-08-11 06:33:56,Travel,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN384B0611DDA1,CUST100689,123.0,2026-08-11 06:35:19,Grocery,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXN8D5A2D4AC598,CUST100223,163.18,2026-08-11 06:35:38,Fuel,Desktop,Ahmedabad,23.0225,72.5714,Wallet,False,0
TXNAD5CF99FB455,CUST100376,284.08,2026-08-11 06:36:39,Gaming,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXNEB250003478D,CUST100764,1139.03,2026-08-11 06:36:42,Travel,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXN37999CD61FDC,CUST101099,71.77,2026-08-11 06:36:50,Gaming,Desktop,Bangalore,12.9716,77.5946,UPI,False,0
TXNE4DC2279A47A,CUST100238,590.09,2026-08-11 06:40:41,Electronics,Desktop,Hyderabad,17.385,78.4867,UPI,False,0
TXN922077B8EA8B,CUST100744,607.34,2026-08-11 06:44:07,Gaming,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXN73F47E99730F,CUST100179,761.93,2026-08-11 06:44:48,Electronics,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXNE03BD2A5B0EA,CUST100967,1162.69,2026-08-11 06:54:22,Utilities,Desktop,Delhi,28.7041,77.1025,Net Banking,False,0
TXN1CEF40B1DE09,CUST100280,324.59,2026-08-11 06:55:37,Online Marketplace,Desktop,Bangalore,12.9716,77.5946,Net Banking,False,0
TXN06497E2AA0DD,CUST101183,388.31,2026-08-11 06:56:32,Gaming,Mobile,Bangalore,12.9716,77.5946,Wallet,False,0
TXN8050293C36C6,CUST100342,1155.45,2026-08-11 07:02:06,Fuel,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXN59980C53BE1B,CUST100640,500.77,2026-08-11 07:03:37,Grocery,Desktop,Chennai,13.0827,80.2707,Debit Card,False,0
TXNCEAD57DB8A4E,CUST100455,863.52,2026-08-11 07:04:16,Travel,ATM,Hyderabad,17.385,78.4867,Credit Card,False,0
TXNDB06668B7384,CUST101055,749.68,2026-08-11 07:06:02,Grocery,ATM,Kolkata,22.5726,88.3639,Credit Card,False,0
TXNCF3F439736AB,CUST100205,473.33,2026-08-11 07:13:35,Online Marketplace,POS Terminal,Mumbai,19.076,72.8777,Credit Card,False,0
TXN0CF12338AEFA,CUST100660,895.04,2026-08-11 07:16:24,Online Marketplace,POS Terminal,Chennai,13.0827,80.2707,Credit Card,False,0
TXN25F967B520F6,CUST100159,1353.6,2026-08-11 07:18:22,Electronics,Mobile,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN5CE3F9BBEC58,CUST100170,452.07,2026-08-11 07:23:19,Grocery,POS Terminal,Mumbai,19.076,72.8777,Credit Card,False,0
TXNA508C531F486,CUST101150,316.74,2026-08-11 07:24:12,Fuel,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN94B5C7FFA75A,CUST100596,544.41,2026-08-11 07:26:44,Gaming,Mobile,Mumbai,19.076,72.8777,Debit Card,False,0
TXNB6F7A0789D0A,CUST100106,668.53,2026-08-11 07:31:05,Jewellery,Mobile,Chennai,13.0827,80.2707,Debit Card,False,0
TXNFC546765EB66,CUST100667,568.61,2026-08-11 07:32:23,Jewellery,POS Terminal,Hyderabad,17.385,78.4867,Credit Card,False,0
TXNABF481703B9F,CUST101130,24975.14,2026-08-11 07:32:25,QuickCash Traders,ATM,New York,40.7128,-74.006,Credit Card,True,1
TXN02D570661D96,CUST100806,113.86,2026-08-11 07:33:52,Jewellery,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXN6A81F8A70B5A,CUST100217,666.76,2026-08-11 07:37:34,Dining,Mobile,Mumbai,19.076,72.8777,Net Banking,False,0
TXN938C89FE906A,CUST100289,670.77,2026-08-11 07:50:30,Utilities,Mobile,Delhi,28.7041,77.1025,Wallet,False,0
TXN7D7D4D6B269F,CUST101182,176.83,2026-08-11 07:57:30,Online Marketplace,Mobile,Delhi,28.7041,77.1025,Debit Card,False,0
TXN835DF723E937,CUST100661,248.26,2026-08-11 07:58:04,Gaming,POS Terminal,Delhi,28.7041,77.1025,UPI,False,0
TXN9B9657053900,CUST101143,412.48,2026-08-11 07:59:09,Online Marketplace,Mobile,Ahmedabad,23.0225,72.5714,Net Banking,False,0
TXN9E09DE86CB99,CUST100770,86.61,2026-08-11 08:00:05,Online Marketplace,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN80AF075699D8,CUST100511,882.16,2026-08-11 08:05:39,Travel,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN847C31DB5118,CUST100123,939.32,2026-08-11 08:05:54,Crypto Exchange,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN6236726D13E8,CUST100258,819.32,2026-08-11 08:06:05,Electronics,POS Terminal,Hyderabad,17.385,78.4867,Wallet,False,0
TXND646F518FEA6,CUST100740,720.66,2026-08-11 08:06:56,Jewellery,Tablet,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN4C5D94E563E9,CUST100112,250.7,2026-08-11 08:10:45,Crypto Exchange,Desktop,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN17826B0AAF25,CUST100941,951.67,2026-08-11 08:21:07,Dining,POS Terminal,Delhi,28.7041,77.1025,Credit Card,False,0
TXN09FF6BD64282,CUST100880,1661.82,2026-08-11 08:28:05,Utilities,Desktop,Mumbai,19.076,72.8777,Debit Card,False,0
TXN53938BD55AD5,CUST100566,730.11,2026-08-11 08:40:53,Online Marketplace,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXNB741B2BD2A16,CUST100306,85.19,2026-08-11 08:46:39,Fuel,Mobile,Mumbai,19.076,72.8777,Debit Card,False,0
TXNDE8F531D3E22,CUST101063,3002.3,2026-08-11 08:54:36,Electronics,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXN4171C51BD1C2,CUST101038,735.93,2026-08-11 09:02:44,Utilities,Mobile,Pune,18.5204,73.8567,UPI,False,0
TXNEA1EDCC7698F,CUST100590,1164.19,2026-08-11 09:05:39,Online Marketplace,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXN6137C897CEC8,CUST100907,1556.48,2026-08-11 09:14:40,Jewellery,Mobile,Bangalore,12.9716,77.5946,UPI,False,0
TXND5F58B339ACF,CUST100948,198.45,2026-08-11 09:15:22,Travel,Mobile,Delhi,28.7041,77.1025,Debit Card,False,0
TXNE50CCF9FAD6C,CUST101032,662.3,2026-08-11 09:17:11,Utilities,Desktop,Mumbai,19.076,72.8777,UPI,False,0
TXN816EEA0B8704,CUST100499,106.94,2026-08-11 09:22:16,Electronics,Desktop,Pune,18.5204,73.8567,UPI,False,0
TXNEDA00D1523DB,CUST100397,1227.79,2026-08-11 09:26:36,Jewellery,Desktop,Chennai,13.0827,80.2707,Debit Card,False,0
TXN3A2013687492,CUST101010,324.18,2026-08-11 09:26:47,Utilities,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN98A473F67B10,CUST101107,1373.23,2026-08-11 09:26:54,Grocery,Mobile,Delhi,28.7041,77.1025,Net Banking,False,0
TXNB1B6BC490019,CUST100539,996.0,2026-08-11 09:31:10,Jewellery,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXN22FD0A8FF031,CUST100063,1467.77,2026-08-11 09:31:47,Travel,Tablet,Chennai,13.0827,80.2707,UPI,False,0
TXN9E3AC136B487,CUST100739,1220.83,2026-08-11 09:34:35,Fuel,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXN4422BEE33FB6,CUST100725,1926.73,2026-08-11 09:38:12,Jewellery,POS Terminal,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN70BC7C3F3E7B,CUST100717,1195.97,2026-08-11 09:45:13,Jewellery,Desktop,Delhi,28.7041,77.1025,Credit Card,False,0
TXN717E6BE946A1,CUST101182,787.29,2026-08-11 09:49:46,Gaming,Desktop,Delhi,28.7041,77.1025,Credit Card,False,0
TXN994BF423E0E2,CUST100685,35706.2,2026-08-11 09:53:16,Online Marketplace,Tablet,New York,40.7128,-74.006,UPI,True,1
TXNB2FEF3813696,CUST100561,737.12,2026-08-11 09:57:39,Electronics,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN7ED5C9D61B9B,CUST100712,25437.14,2026-08-11 10:00:27,Electronics,ATM,Kolkata,22.5726,88.3639,Debit Card,False,1
TXNE6AD87620793,CUST101113,893.29,2026-08-11 10:02:45,Fuel,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXNB703B79EEC2A,CUST101059,1145.11,2026-08-11 10:03:58,Crypto Exchange,Mobile,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN7E364F62E00F,CUST100594,809.23,2026-08-11 10:04:18,Utilities,Desktop,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN96AF03912DE6,CUST100945,11892.87,2026-08-11 10:05:50,Travel,Tablet,Bangalore,12.9716,77.5946,Debit Card,False,1
TXN84FFC21C79EE,CUST101169,2602.14,2026-08-11 10:09:02,Fuel,ATM,Bangalore,12.9716,77.5946,Wallet,False,0
TXN600FADB94001,CUST100380,890.35,2026-08-11 10:10:16,Fuel,POS Terminal,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXNEA18AEBED770,CUST100807,788.0,2026-08-11 10:10:57,Jewellery,POS Terminal,Chennai,13.0827,80.2707,Credit Card,False,0
TXNEF33B31882D2,CUST100454,343.06,2026-08-11 10:14:35,Gaming,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN0E95A8414971,CUST100113,136.86,2026-08-11 10:16:16,Gaming,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN09A8538A8742,CUST100704,614.64,2026-08-11 10:22:26,Fuel,POS Terminal,Kolkata,22.5726,88.3639,UPI,False,0
TXN9C1B30C3B2EF,CUST100776,509.8,2026-08-11 10:26:17,Jewellery,Desktop,Pune,18.5204,73.8567,Debit Card,False,0
TXNDC6AEA75343E,CUST101061,1204.61,2026-08-11 10:27:15,Dining,POS Terminal,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN4472DC13539C,CUST100819,442.64,2026-08-11 10:27:42,Grocery,Tablet,Ahmedabad,23.0225,72.5714,Net Banking,False,0
TXN525A855790B0,CUST100833,977.43,2026-08-11 10:30:11,Fuel,Mobile,Chennai,13.0827,80.2707,Debit Card,False,0
TXN04630C1ADDDD,CUST100364,50.0,2026-08-11 10:32:47,Travel,Desktop,Chennai,13.0827,80.2707,UPI,False,0
TXN83766ECBF151,CUST100803,938.27,2026-08-11 10:36:03,Travel,POS Terminal,Delhi,28.7041,77.1025,Wallet,False,0
TXN1DC7E6066357,CUST101189,756.58,2026-08-11 10:37:37,Dining,Mobile,Mumbai,19.076,72.8777,Net Banking,False,0
TXNE822269A610C,CUST100509,964.88,2026-08-11 10:38:08,Gaming,Mobile,Pune,18.5204,73.8567,UPI,False,0
TXN67C99F0D591F,CUST101158,765.65,2026-08-11 10:39:02,Crypto Exchange,Desktop,Kolkata,22.5726,88.3639,UPI,False,0
TXND697B370640B,CUST101047,1571.46,2026-08-11 10:39:31,Travel,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXN5D68F2F2CF77,CUST100366,183.33,2026-08-11 10:43:46,Travel,POS Terminal,Chennai,13.0827,80.2707,Credit Card,False,0
TXN435B7299DDB1,CUST100252,282.69,2026-08-11 10:43:48,Electronics,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXN8AE071321406,CUST100844,1334.29,2026-08-11 10:44:05,Online Marketplace,Mobile,Delhi,28.7041,77.1025,Debit Card,False,0
TXN0305D9341744,CUST101005,1525.96,2026-08-11 10:44:08,Fuel,POS Terminal,Chennai,13.0827,80.2707,Net Banking,False,0
TXNF6B0C01F1FB6,CUST100797,359.79,2026-08-11 10:47:09,Utilities,Mobile,Hyderabad,17.385,78.4867,UPI,False,0
TXN5A0F737FAD8D,CUST100434,1515.29,2026-08-11 10:51:07,Electronics,Desktop,Pune,18.5204,73.8567,UPI,False,0
TXNB699376B5F18,CUST100654,615.21,2026-08-11 10:51:58,Jewellery,Tablet,Bangalore,12.9716,77.5946,Net Banking,False,0
TXNC63625A4BCB7,CUST101018,917.79,2026-08-11 10:53:10,Gaming,POS Terminal,Delhi,28.7041,77.1025,Credit Card,False,0
TXN61C951D361C8,CUST100082,504.41,2026-08-11 10:53:22,Online Marketplace,Mobile,Hyderabad,17.385,78.4867,Wallet,False,0
TXN863229CC7D26,CUST100865,2040.89,2026-08-11 10:55:35,Fuel,POS Terminal,Hyderabad,17.385,78.4867,UPI,False,0
TXNCE6883786B4A,CUST100804,25126.32,2026-08-11 11:00:02,Travel,Tablet,Ahmedabad,23.0225,72.5714,Net Banking,False,1
TXNE2375F3A6EA0,CUST100939,1300.33,2026-08-11 11:02:38,Grocery,Desktop,Kolkata,22.5726,88.3639,Credit Card,False,0
TXND4AC8BC44C6A,CUST100248,132.63,2026-08-11 11:03:34,Grocery,Mobile,Hyderabad,17.385,78.4867,Credit Card,False,0
TXN511E6F233EC4,CUST100439,1015.21,2026-08-11 11:09:31,Travel,Tablet,Mumbai,19.076,72.8777,Net Banking,False,0
TXN8210407BED5C,CUST100153,763.06,2026-08-11 11:10:55,Gaming,Desktop,Chennai,13.0827,80.2707,Credit Card,False,0
TXN738936FDBDB2,CUST100745,284.63,2026-08-11 11:11:11,Fuel,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXNA8E4549484FE,CUST100917,311.15,2026-08-11 11:11:22,Online Marketplace,Desktop,Chennai,13.0827,80.2707,Credit Card,False,0
TXNE6D8DCB51DCC,CUST101027,140.48,2026-08-11 11:12:07,Utilities,POS Terminal,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNBBC6BD1563D1,CUST100644,1281.55,2026-08-11 11:13:39,Jewellery,Desktop,Pune,18.5204,73.8567,UPI,False,0
TXNB31BC2DE66C0,CUST100688,2570.98,2026-08-11 11:16:39,Dining,POS Terminal,Kolkata,22.5726,88.3639,UPI,False,0
TXNFC95B442C52F,CUST101022,616.5,2026-08-11 11:18:56,Travel,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXNA0174552C494,CUST100380,38873.01,2026-08-11 11:19:08,Dining,POS Terminal,Bangalore,12.9716,77.5946,UPI,False,1
TXNE4BA1403F07A,CUST101194,1809.77,2026-08-11 11:19:14,Electronics,POS Terminal,Mumbai,19.076,72.8777,Net Banking,False,0
TXN18DD30B1773B,CUST100633,760.12,2026-08-11 11:28:47,Travel,Mobile,Mumbai,19.076,72.8777,Wallet,False,0
TXNC12B914B8DDB,CUST100828,688.41,2026-08-11 11:30:44,Gaming,Mobile,Bangalore,12.9716,77.5946,UPI,False,0
TXN35FA9F4FF2D8,CUST100811,35891.66,2026-08-11 11:33:20,Fuel,ATM,London,51.5072,-0.1276,Wallet,True,1
TXN39A26D569629,CUST100812,946.33,2026-08-11 11:36:59,Online Marketplace,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN89D48B41F316,CUST101077,198.57,2026-08-11 11:39:03,Fuel,Mobile,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN9229E8E21493,CUST100136,152.6,2026-08-11 11:46:58,Jewellery,Desktop,Delhi,28.7041,77.1025,Net Banking,False,0
TXNB5D921411EC1,CUST100373,62.4,2026-08-11 11:50:09,Dining,Desktop,Ahmedabad,23.0225,72.5714,Wallet,False,0
TXN9934910E307C,CUST100673,525.86,2026-08-11 11:56:48,Dining,Desktop,Mumbai,19.076,72.8777,Net Banking,False,0
TXN2A5BD338D0C7,CUST100678,327.43,2026-08-11 12:00:52,Utilities,Tablet,Chennai,13.0827,80.2707,Debit Card,False,0
TXNE4A1DA0BF64A,CUST100251,125.7,2026-08-11 12:01:07,Dining,POS Terminal,Ahmedabad,23.0225,72.5714,Wallet,False,0
TXNF0CB290D7412,CUST100545,35966.44,2026-08-11 12:01:18,Jewellery,ATM,Singapore,1.3521,103.8198,Debit Card,True,1
TXNAE68F120E012,CUST101088,159.12,2026-08-11 12:03:15,Gaming,POS Terminal,Pune,18.5204,73.8567,Credit Card,False,0
TXN0EAC8D7F9F8B,CUST100656,278.57,2026-08-11 12:09:02,Dining,Desktop,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNE7CF19763B67,CUST101093,2337.35,2026-08-11 12:10:17,Grocery,Desktop,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN62D222389FA7,CUST100437,217.07,2026-08-11 12:13:07,Electronics,Desktop,Bangalore,12.9716,77.5946,UPI,False,0
TXN5F82AB756E76,CUST100668,134.68,2026-08-11 12:13:17,Gaming,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN61F0172305A3,CUST100481,318.18,2026-08-11 12:18:42,Jewellery,POS Terminal,Delhi,28.7041,77.1025,Net Banking,False,0
TXN74EDACFA0AD5,CUST100569,700.46,2026-08-11 12:19:50,Utilities,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXN6682F5CACBB0,CUST100078,735.52,2026-08-11 12:29:23,Jewellery,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXNDD382157F2A6,CUST100045,506.31,2026-08-11 12:30:02,Online Marketplace,Desktop,Chennai,13.0827,80.2707,Net Banking,False,0
TXN14DA06314DC7,CUST100888,409.99,2026-08-11 12:31:44,Fuel,POS Terminal,Mumbai,19.076,72.8777,UPI,False,0
TXN10BB12FB9D23,CUST100474,1056.84,2026-08-11 12:32:09,Crypto Exchange,Mobile,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN280A3C2A2F48,CUST100944,1378.54,2026-08-11 12:36:50,Electronics,Mobile,Hyderabad,17.385,78.4867,Net Banking,False,0
TXN24B465DB249B,CUST100108,959.88,2026-08-11 12:37:14,Dining,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXNB2CFDD44F19A,CUST100328,481.94,2026-08-11 12:39:56,Utilities,POS Terminal,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN174AFB1F3B4E,CUST100354,24893.69,2026-08-11 12:40:42,QuickCash Traders,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,1
TXNEA8EB217F2BE,CUST100336,1516.7,2026-08-11 12:43:57,Electronics,Mobile,Ahmedabad,23.0225,72.5714,UPI,False,0
TXNA1AD1993EBFA,CUST100760,27206.53,2026-08-11 12:45:05,CryptoFastX,POS Terminal,Mumbai,19.076,72.8777,Net Banking,False,1
TXND5F189466AC5,CUST100075,415.7,2026-08-11 12:46:46,Fuel,Tablet,Mumbai,19.076,72.8777,Credit Card,False,0
TXND43D943D7CE6,CUST100443,1198.87,2026-08-11 12:50:57,Grocery,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXNF286455A7579,CUST100062,34117.99,2026-08-11 12:55:02,Jewellery,ATM,Dubai,25.2048,55.2708,UPI,True,1
TXNEA2D297EA809,CUST100810,1087.88,2026-08-11 12:55:59,Grocery,POS Terminal,Hyderabad,17.385,78.4867,Credit Card,False,0
TXNA7452261B4A6,CUST101015,985.51,2026-08-11 12:57:52,Fuel,Desktop,Hyderabad,17.385,78.4867,Credit Card,False,0
TXNAD9E42DFA5D0,CUST100000,762.2,2026-08-11 12:58:06,Fuel,Desktop,Bangalore,12.9716,77.5946,Credit Card,False,0
